date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:49:24	507/507	---M-Z	200	added ('OK')	application/javascript	etag:%221fb-6092742f52d8e-gzip%22	https://vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_a1ce350b64b55c25ff1a1054cb596811.js	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_a1ce350b64b55c25ff1a1054cb596811.js	(from https://vipgames.com/ludo/)
21:49:24	274266/274266	---MCZ	200	added ('OK')	application/javascript	etag:%2242f5a-5f6ef5e65bba3-gzip%22	https://vipgames.com/wp-content/themes/Divi/js/scripts.min.js	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/js/scripts.min.js	(from https://vipgames.com/ludo/)
21:49:24	896/896	---M-Z	200	added ('OK')	application/javascript	etag:%22380-6092742f52d8e-gzip%22	https://vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_d71b75b2327258b1d01d50590c1f67ca.js	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_d71b75b2327258b1d01d50590c1f67ca.js	(from https://vipgames.com/ludo/)
21:49:24	7922/7922	---M-Z	200	added ('OK')	application/javascript	etag:%221ef2-5f6ef56fa495d-gzip%22	https://vipgames.com/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js	(from https://vipgames.com/ludo/)
21:49:24	2466/2466	---M-Z	200	added ('OK')	application/javascript	etag:%229a2-6092742f52d8e-gzip%22	https://vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_fa07f10043b891dacdb82f26fd2b42bc.js	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_fa07f10043b891dacdb82f26fd2b42bc.js	(from https://vipgames.com/ludo/)
21:49:25	21755/21755	---M-Z	200	added ('OK')	application/javascript	etag:%2254fb-6092745e2d968-gzip%22	https://vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_b709961dd29d261ee0ce8fb17101874a.js	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/cache/autoptimize/js/autoptimize_single_b709961dd29d261ee0ce8fb17101874a.js	(from https://vipgames.com/ludo/)
21:49:25	9427/9427	---M--	200	added ('OK')	image/gif	etag:%2224d3-5f6ef5e653ea1%22	https://vipgames.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:25	92564/92564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2216994-5f6ef5e63f67d-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:25	92564/92564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2216994-5f6ef5e63f67d-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot?	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modulesd41d.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:26	92476/92476	---M--	200	added ('OK')	x-font/woff	etag:%221693c-5f6ef5e63f67d%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.woff	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.woff	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:26	92400/92400	---M-Z	200	added ('OK')	x-font/ttf	etag:%22168f0-5f6ef5e63f67d-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.ttf	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.ttf	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:26	301078/301078	---MCZ	200	added ('OK')	image/svg+xml	etag:%2249816-5f6ef5e63f67d-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.svg	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.svg	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:26	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:27	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot?	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400d41d.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:27	13548/13548	---M--	200	added ('OK')	text/html	etag:%2234ec-5f6ef5e64061e%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.woff2	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.html	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:27	16772/16772	---M--	200	added ('OK')	x-font/woff	etag:%224184-5f6ef5e64061e%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.woff	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.woff	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:27	34052/34052	---M-Z	200	added ('OK')	x-font/ttf	etag:%228504-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.ttf	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.ttf	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:28	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-5f6ef5e6415be-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.svg	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.svg	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:28	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.eot	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:28	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.eot?	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900d41d.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:28	80300/80300	---M--	200	added ('OK')	text/html	etag:%22139ac-5f6ef5e64061e%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.woff2	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.html	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:28	104280/104280	---M--	200	added ('OK')	x-font/woff	etag:%2219758-5f6ef5e64061e%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.woff	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.woff	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:29	204528/204528	---MCZ	200	added ('OK')	x-font/ttf	etag:%2231ef0-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.ttf	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.ttf	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:29	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e0047-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.svg	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-solid-900.svg	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:29	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-5f6ef5e6415be-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.eot	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:29	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-5f6ef5e6415be-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.eot?	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400d41d.eot	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:30	78460/78460	---M--	200	added ('OK')	text/html	etag:%221327c-5f6ef5e64061e%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.woff2	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.html	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:30	92136/92136	---M--	200	added ('OK')	x-font/woff	etag:%22167e8-5f6ef5e64061e%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.woff	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.woff	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:30	136516/136516	---MCZ	200	added ('OK')	x-font/ttf	etag:%2221544-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.ttf	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.ttf	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:30	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b6819-5f6ef5e64061e-gzip%22	https://vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.svg	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-brands-400.svg	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
21:49:31	1422/1422	---M--	200	added ('OK')	image/gif	etag:%2258e-5f6ef5e653ea1%22	https://vipgames.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	C:/My%20Web%20Sites/ludo/vipgames.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from https://vipgames.com/wp-content/themes/Divi/style-static.min.css)
